scene_key,label,collision_timestep,source_file,adv_idx
scene-0479_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,4
scene-0480_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,10
scene-0500_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,5
scene-0504_ego_3_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,12
scene-0505_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,6
scene-0506_ego_3_ctrl_[25]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,25
scene-0507_ego_3_ctrl_[20]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,20
scene-0508_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,10
scene-0509_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,10
scene-0511_ego_3_ctrl_[35]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,35
scene-0512_ego_3_ctrl_[17]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,17
scene-0513_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,5
scene-0518_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0529_ego_3_ctrl_[16]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,16
scene-0531_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0532_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,4
scene-0533_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0534_ego_3_ctrl_[22]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,22
scene-0537_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,9
scene-0538_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,11
scene-0539_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,10
scene-0542_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0543_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,7
scene-0544_ego_3_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,12
scene-0545_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,7
scene-0546_ego_3_ctrl_[14]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,14
scene-0570_ego_3_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,12
scene-0572_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,7
scene-0573_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,9
scene-0574_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0580_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,7
scene-0582_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,6
scene-0584_ego_3_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,1
scene-0585_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,10
scene-0587_ego_3_ctrl_[13]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,13
scene-0589_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,4
scene-0591_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0592_ego_3_ctrl_[24]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,24
scene-0597_ego_3_ctrl_[27]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,27
scene-0599_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0640_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,4
scene-0641_ego_3_ctrl_[21]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,21
scene-0642_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,9
scene-0648_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,2
scene-0650_ego_3_ctrl_[18]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,18
scene-0652_ego_3_ctrl_[18]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p0_StrivePolicy_trajdata/data.hdf5,18
scene-0315_ego_3_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,1
scene-0654_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,4
scene-0656_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0657_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0658_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
scene-0663_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
scene-0667_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,5
scene-0668_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0669_ego_3_ctrl_[8]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,8
scene-0670_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0672_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,5
scene-0673_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0674_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0675_ego_3_ctrl_[16]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,16
scene-0676_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0677_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0678_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0679_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,7
scene-0684_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0686_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
scene-0687_ego_3_ctrl_[21]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,21
scene-0688_ego_3_ctrl_[27]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,27
scene-0689_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,5
scene-0698_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,5
scene-0700_ego_3_ctrl_[19]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,19
scene-0701_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0703_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0705_ego_3_ctrl_[13]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,13
scene-0706_ego_3_ctrl_[19]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,19
scene-0708_ego_3_ctrl_[21]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,21
scene-0709_ego_3_ctrl_[27]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,27
scene-0710_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0712_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0713_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,7
scene-0715_ego_3_ctrl_[8]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,8
scene-0716_ego_3_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,12
scene-0717_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0718_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
scene-0719_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0726_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0727_ego_3_ctrl_[25]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,25
scene-0728_ego_3_ctrl_[24]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,24
scene-0731_ego_3_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,4
scene-0734_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0736_ego_3_ctrl_[20]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,20
scene-0738_ego_3_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,1
scene-0739_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0740_ego_3_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,5
scene-0741_ego_3_ctrl_[8]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,8
scene-0746_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0747_ego_3_ctrl_[2]_0,1,99,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
scene-0750_ego_3_ctrl_[17]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,17
scene-0758_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0762_ego_3_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,6
scene-0765_ego_3_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,12
scene-0769_ego_3_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,10
scene-0804_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0805_ego_3_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,9
scene-0806_ego_3_ctrl_[13]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,13
scene-0809_ego_3_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,1
scene-0810_ego_3_ctrl_[11]_0,1,36,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0811_ego_3_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,11
scene-0813_ego_3_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,7
scene-0815_ego_3_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego3/Apr11_relaxed_all/ego3/case5_ego3_p1_StrivePolicy_trajdata/data.hdf5,2
